14	15	13	12	3.00006579070116e-02	0.00000000000000e+00	2.60903000000000e+01	2.60903000000000e+01	2.31932000000000e+01	2.19495000000000e+01	2.06409000000000e+01	1.93038000000000e+01	1.75961000000000e+01	1.60202000000000e+01	1.43079000000000e+01	0.00000000000000e+00	9.42477796076938e+01	1.61274000000000e+01	1.51997164084512e+03	0.00000000000000e+00	1
15	16	14	13	3.00009666581215e-02	0.00000000000000e+00	2.55194000000000e+01	2.55194000000000e+01	2.26759000000000e+01	2.14609000000000e+01	2.01737000000000e+01	1.88595000000000e+01	1.71782000000000e+01	1.56231000000000e+01	1.39236000000000e+01	0.00000000000000e+00	9.42477796076938e+01	1.09763000000000e+01	1.03449190330793e+03	0.00000000000000e+00	1
16	17	15	14	3.00011120458324e-02	0.00000000000000e+00	2.18375000000000e+01	2.18375000000000e+01	1.92653000000000e+01	1.81874000000000e+01	1.70528000000000e+01	1.58881000000000e+01	1.44097000000000e+01	1.30533000000000e+01	1.15847000000000e+01	0.00000000000000e+00	9.42477796076938e+01	9.54127000000000e+00	8.99243512137501e+02	0.00000000000000e+00	1
17	18	16	15	3.00007518178078e-02	0.00000000000000e+00	2.65247000000000e+01	2.65247000000000e+01	2.35706000000000e+01	2.23141000000000e+01	2.09941000000000e+01	1.96484000000000e+01	1.79356000000000e+01	1.63607000000000e+01	1.46543000000000e+01	0.00000000000000e+00	9.42477796076938e+01	1.41129000000000e+01	1.33010948882542e+03	0.00000000000000e+00	1
18	19	17	16	3.00009733979376e-02	0.00000000000000e+00	2.25526000000000e+01	2.25526000000000e+01	1.99849000000000e+01	1.89049000000000e+01	1.77653000000000e+01	1.66069000000000e+01	1.51376000000000e+01	1.37872000000000e+01	1.23304000000000e+01	0.00000000000000e+00	9.42477796076938e+01	1.09003000000000e+01	1.02732907205774e+03	0.00000000000000e+00	1
19	20	18	17	3.00010139647120e-02	0.00000000000000e+00	2.33425000000000e+01	2.33425000000000e+01	2.06602000000000e+01	1.95357000000000e+01	1.83516000000000e+01	1.71453000000000e+01	1.56156000000000e+01	1.42144000000000e+01	1.27008000000000e+01	0.00000000000000e+00	9.42477796076938e+01	1.04642000000000e+01	9.86227615370829e+02	0.00000000000000e+00	1
20	21	19	18	3.00021827462537e-02	0.00000000000000e+00	1.64312000000000e+01	1.64312000000000e+01	1.43955000000000e+01	1.34765000000000e+01	1.25496000000000e+01	1.16185000000000e+01	1.04431000000000e+01	9.37763000000000e+00	8.22913000000000e+00	0.00000000000000e+00	9.42477796076938e+01	4.86100000000000e+00	4.58138456673000e+02	0.00000000000000e+00	1
21	22	20	19	3.00031076877118e-02	0.00000000000000e+00	1.32646000000000e+01	1.32646000000000e+01	1.13531000000000e+01	1.05985000000000e+01	9.78245000000000e+00	8.97861000000000e+00	7.97412000000000e+00	7.08211000000000e+00	6.14113000000000e+00	0.00000000000000e+00	9.42477796076938e+01	3.41422000000000e+00	3.21782654092180e+02	0.00000000000000e+00	1
22	23	21	20	3.00043462335340e-02	0.00000000000000e+00	1.49125000000000e+01	1.49125000000000e+01	1.30882000000000e+01	1.23315000000000e+01	1.15500000000000e+01	1.07599000000000e+01	9.77259000000000e+00	8.88519000000000e+00	7.93355000000000e+00	0.00000000000000e+00	9.42477796076938e+01	2.44127000000000e+00	2.30084276922875e+02	0.00000000000000e+00	1
23	24	22	21	3.00029672520462e-02	0.00000000000000e+00	1.57148000000000e+01	1.57148000000000e+01	1.38562000000000e+01	1.30780000000000e+01	1.22536000000000e+01	1.14150000000000e+01	1.03529000000000e+01	9.39155000000000e+00	8.33115000000000e+00	0.00000000000000e+00	9.42477796076938e+01	3.57581000000000e+00	3.37012152798988e+02	0.00000000000000e+00	1
24	25	23	22	3.00042150647294e-02	0.00000000000000e+00	1.18967000000000e+01	1.18967000000000e+01	1.05892000000000e+01	1.00820000000000e+01	9.52298000000000e+00	8.94887000000000e+00	8.20382000000000e+00	7.52009000000000e+00	6.76193000000000e+00	0.00000000000000e+00	9.42477796076938e+01	2.51724000000000e+00	2.37244280739671e+02	0.00000000000000e+00	1
25	26	24	23	3.00036227194953e-02	0.00000000000000e+00	2.29815000000000e+01	2.29815000000000e+01	2.02739000000000e+01	1.91356000000000e+01	1.79364000000000e+01	1.67232000000000e+01	1.51925000000000e+01	1.38040000000000e+01	1.23000000000000e+01	0.00000000000000e+00	9.42477796076938e+01	2.92883000000000e+00	2.76035724348402e+02	0.00000000000000e+00	1
26	27	25	24	3.00063674457430e-02	0.00000000000000e+00	1.27530000000000e+01	1.27530000000000e+01	1.11547000000000e+01	1.05661000000000e+01	9.92599000000000e+00	9.22743000000000e+00	8.36137000000000e+00	7.57795000000000e+00	6.72342000000000e+00	0.00000000000000e+00	9.42477796076938e+01	1.66634000000000e+00	1.57048845071484e+02	0.00000000000000e+00	1
27	28	26	25	3.00027996552756e-02	0.00000000000000e+00	2.42122000000000e+01	2.42122000000000e+01	2.13422000000000e+01	2.01356000000000e+01	1.88818000000000e+01	1.76052000000000e+01	1.59881000000000e+01	1.45199000000000e+01	1.29397000000000e+01	0.00000000000000e+00	9.42477796076938e+01	3.78987000000000e+00	3.57186832501810e+02	0.00000000000000e+00	1
28	29	27	26	3.00038976895756e-02	0.00000000000000e+00	1.53866000000000e+01	1.53866000000000e+01	1.35355000000000e+01	1.27591000000000e+01	1.19517000000000e+01	1.11322000000000e+01	1.01088000000000e+01	9.18235000000000e+00	8.19398000000000e+00	0.00000000000000e+00	9.42477796076938e+01	2.72221000000000e+00	2.56562248125860e+02	0.00000000000000e+00	1
29	30	28	27	3.00012393333668e-02	0.00000000000000e+00	2.20105000000000e+01	2.20105000000000e+01	1.94080000000000e+01	1.83368000000000e+01	1.72089000000000e+01	1.60596000000000e+01	1.46084000000000e+01	1.32835000000000e+01	1.18701000000000e+01	0.00000000000000e+00	9.42477796076938e+01	8.56132000000000e+00	8.06885400510941e+02	0.00000000000000e+00	1
30	31	29	28	3.00059888521287e-02	0.00000000000000e+00	1.16397000000000e+01	1.16397000000000e+01	1.02428000000000e+01	9.65352000000000e+00	9.02199000000000e+00	8.39676000000000e+00	7.60518000000000e+00	6.90331000000000e+00	6.13113000000000e+00	0.00000000000000e+00	9.42477796076938e+01	1.77168000000000e+00	1.66976906175359e+02	0.00000000000000e+00	1
31	32	30	29	3.00059838196786e-02	0.00000000000000e+00	7.02121000000000e+00	7.02121000000000e+00	6.02415000000000e+00	5.61951000000000e+00	5.21490000000000e+00	4.80974000000000e+00	4.31541000000000e+00	3.88410000000000e+00	3.42756000000000e+00	0.00000000000000e+00	9.42477796076938e+01	1.77317000000000e+00	1.67117335366974e+02	0.00000000000000e+00	1
32	33	31	30	3.00058700061074e-02	0.00000000000000e+00	1.84650000000000e+01	1.84650000000000e+01	1.61739000000000e+01	1.52204000000000e+01	1.42314000000000e+01	1.32155000000000e+01	1.19391000000000e+01	1.07825000000000e+01	9.54180000000000e+00	0.00000000000000e+00	9.42477796076938e+01	1.80755000000000e+00	1.70357574029887e+02	0.00000000000000e+00	1
33	34	32	31	3.00019357605678e-02	0.00000000000000e+00	2.65850000000000e+01	2.65850000000000e+01	2.34905000000000e+01	2.21728000000000e+01	2.07867000000000e+01	1.93809000000000e+01	1.75952000000000e+01	1.59617000000000e+01	1.41986000000000e+01	0.00000000000000e+00	9.42477796076938e+01	5.48122000000000e+00	5.16592814541283e+02	0.00000000000000e+00	1
34	35	33	32	3.00014245590569e-02	0.00000000000000e+00	2.81530000000000e+01	2.81530000000000e+01	2.48246000000000e+01	2.34180000000000e+01	2.19312000000000e+01	2.04179000000000e+01	1.84988000000000e+01	1.67355000000000e+01	1.48439000000000e+01	0.00000000000000e+00	9.42477796076938e+01	7.44815000000000e+00	7.01971599685045e+02	0.00000000000000e+00	1
35	36	34	33	3.00011618349128e-02	0.00000000000000e+00	2.81986000000000e+01	2.81986000000000e+01	2.49050000000000e+01	2.35137000000000e+01	2.20504000000000e+01	2.05603000000000e+01	1.86688000000000e+01	1.69469000000000e+01	1.50834000000000e+01	0.00000000000000e+00	9.42477796076938e+01	9.13239000000000e+00	8.60707480011507e+02	0.00000000000000e+00	1
36	37	35	34	3.00006333504175e-02	0.00000000000000e+00	3.12766000000000e+01	3.12766000000000e+01	2.76547000000000e+01	2.61233000000000e+01	2.45107000000000e+01	2.28697000000000e+01	2.07826000000000e+01	1.88725000000000e+01	1.68123000000000e+01	0.00000000000000e+00	9.42477796076938e+01	1.67527000000000e+01	1.57890477743381e+03	0.00000000000000e+00	1
37	38	36	35	3.00003762288059e-02	0.00000000000000e+00	2.57560000000000e+01	2.57560000000000e+01	2.27116000000000e+01	2.14211000000000e+01	2.00721000000000e+01	1.86990000000000e+01	1.69603000000000e+01	1.53706000000000e+01	1.36574000000000e+01	0.00000000000000e+00	9.42477796076938e+01	2.82018000000000e+01	2.65795703094026e+03	0.00000000000000e+00	1
38	39	37	36	3.00003204898582e-02	0.00000000000000e+00	2.36580000000000e+01	2.36580000000000e+01	2.07816000000000e+01	1.95543000000000e+01	1.82715000000000e+01	1.69706000000000e+01	1.53186000000000e+01	1.38095000000000e+01	1.21796000000000e+01	0.00000000000000e+00	9.42477796076938e+01	3.31066000000000e+01	3.12022354036008e+03	0.00000000000000e+00	1
39	40	38	37	3.00004157359410e-02	0.00000000000000e+00	2.39343000000000e+01	2.39343000000000e+01	2.11096000000000e+01	1.99222000000000e+01	1.86705000000000e+01	1.74003000000000e+01	1.57907000000000e+01	1.43214000000000e+01	1.27323000000000e+01	0.00000000000000e+00	9.42477796076938e+01	2.55218000000000e+01	2.40537298159164e+03	0.00000000000000e+00	1
40	41	39	38	3.00006499794500e-02	0.00000000000000e+00	2.49661000000000e-02	2.49661000000000e-02	2.20922000000000e-02	2.08761000000000e-02	1.95961000000000e-02	1.82915000000000e-02	1.66401000000000e-02	1.51089000000000e-02	1.34674000000000e-02	0.00000000000000e+00	9.42477796076938e+01	1.63241000000000e+01	1.53851017909395e+03	0.00000000000000e+00	1
5	6	2	1	3.00051186908616e-02	0.00000000000000e+00	1.83217000000000e+01	1.83217000000000e+01	1.64516000000000e+01	1.58355000000000e+01	1.50378000000000e+01	1.41552000000000e+01	1.31048000000000e+01	1.21291000000000e+01	1.09526000000000e+01	0.00000000000000e+00	9.42477796076938e+02	2.07286000000000e-01	1.95362452437604e+02	0.00000000000000e+00	1
6	7	3	2	3.00117510510711e-02	0.00000000000000e+00	1.67914000000000e+01	1.67914000000000e+01	1.45997000000000e+01	1.36797000000000e+01	1.25338000000000e+01	1.16490000000000e+01	1.07389000000000e+01	9.80927000000000e+00	8.67899000000000e+00	0.00000000000000e+00	9.42477796076938e+02	9.02926000000000e-02	8.50987706500565e+01	0.00000000000000e+00	1
7	8	4	3	3.00095882247781e-02	0.00000000000000e+00	9.44423000000000e+00	9.44423000000000e+00	8.52428000000000e+00	8.31589000000000e+00	7.89606000000000e+00	7.75109000000000e+00	7.09658000000000e+00	6.60126000000000e+00	6.15991000000000e+00	0.00000000000000e+00	9.42477796076938e+02	1.10660000000000e-01	1.04294592913874e+02	0.00000000000000e+00	1
8	9	5	4	3.00038503768750e-02	0.00000000000000e+00	2.18486000000000e+01	2.18486000000000e+01	1.84188000000000e+01	1.65206000000000e+01	1.45869000000000e+01	1.30817000000000e+01	1.12117000000000e+01	9.66070000000000e+00	8.12772000000000e+00	0.00000000000000e+00	9.42477796076938e+02	2.75566000000000e-01	2.59714836353737e+02	0.00000000000000e+00	1
9	10	6	5	3.00079705598295e-02	0.00000000000000e+00	4.51150000000000e+00	4.51150000000000e+00	3.76017000000000e+00	3.43756000000000e+00	3.09094000000000e+00	2.50504000000000e+00	2.28476000000000e+00	1.88492000000000e+00	1.60822000000000e+00	0.00000000000000e+00	9.42477796076938e+02	1.33119000000000e-01	1.25461701735966e+02	0.00000000000000e+00	1
10	11	7	6	3.00041861618465e-02	0.00000000000000e+00	7.63854000000000e+00	7.63854000000000e+00	7.20683000000000e+00	7.07386000000000e+00	6.85946000000000e+00	6.57758000000000e+00	6.18370000000000e+00	5.75746000000000e+00	5.24128000000000e+00	0.00000000000000e+00	9.42477796076938e+02	2.53462000000000e-01	2.38882307149253e+02	0.00000000000000e+00	1
11	12	8	7	3.00018493593745e-02	0.00000000000000e+00	2.24232000000000e+01	2.24232000000000e+01	1.95502000000000e+01	1.82333000000000e+01	1.69054000000000e+01	1.56306000000000e+01	1.40453000000000e+01	1.26285000000000e+01	1.11178000000000e+01	0.00000000000000e+00	9.42477796076938e+02	5.73730000000000e-01	5.40727785943222e+02	0.00000000000000e+00	1
12	13	9	8	3.00018697571399e-02	0.00000000000000e+00	2.13705000000000e+01	2.13705000000000e+01	1.93772000000000e+01	1.83645000000000e+01	1.73241000000000e+01	1.62533000000000e+01	1.48601000000000e+01	1.35432000000000e+01	1.21255000000000e+01	0.00000000000000e+00	9.42477796076938e+02	5.67471000000000e-01	5.34828817417576e+02	0.00000000000000e+00	1
13	14	10	9	3.00059040411876e-02	0.00000000000000e+00	1.47095000000000e+01	1.47095000000000e+01	1.28032000000000e+01	1.19234000000000e+01	1.12212000000000e+01	1.04586000000000e+01	9.31760000000000e+00	8.49507000000000e+00	7.45281000000000e+00	0.00000000000000e+00	9.42477796076938e+02	1.79713000000000e-01	1.69375512166375e+02	0.00000000000000e+00	1
14	15	11	10	3.00028081095313e-02	0.00000000000000e+00	3.02614000000000e+01	3.02614000000000e+01	2.51931000000000e+01	2.30803000000000e+01	2.09821000000000e+01	1.89506000000000e+01	1.64736000000000e+01	1.43202000000000e+01	1.21397000000000e+01	0.00000000000000e+00	9.42477796076938e+02	3.77846000000000e-01	3.56111465336487e+02	0.00000000000000e+00	1
15	16	12	11	3.00020534518672e-02	0.00000000000000e+00	2.36471000000000e+01	2.36471000000000e+01	2.08892000000000e+01	1.97209000000000e+01	1.84358000000000e+01	1.71247000000000e+01	1.54399000000000e+01	1.38617000000000e+01	1.20992000000000e+01	0.00000000000000e+00	9.42477796076938e+02	5.16707000000000e-01	4.86984874577526e+02	0.00000000000000e+00	1
16	17	13	12	3.00013832914456e-02	0.00000000000000e+00	2.27111000000000e+01	2.27111000000000e+01	2.00183000000000e+01	1.89805000000000e+01	1.78739000000000e+01	1.66847000000000e+01	1.51998000000000e+01	1.38410000000000e+01	1.23390000000000e+01	0.00000000000000e+00	9.42477796076938e+02	7.67035000000000e-01	7.22913456313874e+02	0.00000000000000e+00	1
17	18	14	13	3.00019726568761e-02	0.00000000000000e+00	2.10269000000000e+01	2.10269000000000e+01	1.86877000000000e+01	1.76079000000000e+01	1.65345000000000e+01	1.54394000000000e+01	1.40599000000000e+01	1.28202000000000e+01	1.14861000000000e+01	0.00000000000000e+00	9.42477796076938e+02	5.37870000000000e-01	5.06930532175902e+02	0.00000000000000e+00	1
18	19	15	14	3.00020387425018e-02	0.00000000000000e+00	1.84450000000000e+01	1.84450000000000e+01	1.57432000000000e+01	1.47342000000000e+01	1.36395000000000e+01	1.25823000000000e+01	1.13105000000000e+01	1.01168000000000e+01	8.90879000000000e+00	0.00000000000000e+00	9.42477796076938e+02	5.20435000000000e-01	4.90498431801301e+02	0.00000000000000e+00	1
19	20	16	15	3.00011646047480e-02	0.00000000000000e+00	2.41114000000000e+01	2.41114000000000e+01	2.12750000000000e+01	2.01644000000000e+01	1.89633000000000e+01	1.77181000000000e+01	1.61680000000000e+01	1.47315000000000e+01	1.31652000000000e+01	0.00000000000000e+00	9.42477796076938e+02	9.11067000000000e-01	8.58660418238427e+02	0.00000000000000e+00	1
20	21	17	16	3.00024809328437e-02	0.00000000000000e+00	1.80561000000000e+01	1.80561000000000e+01	1.59670000000000e+01	1.47394000000000e+01	1.36623000000000e+01	1.26120000000000e+01	1.13674000000000e+01	1.02553000000000e+01	9.11980000000000e+00	0.00000000000000e+00	9.42477796076938e+02	4.27675000000000e-01	4.03074191437204e+02	0.00000000000000e+00	1
21	22	18	17	3.00037810580716e-02	0.00000000000000e+00	1.89209000000000e+01	1.89209000000000e+01	1.60831000000000e+01	1.51731000000000e+01	1.40320000000000e+01	1.29481000000000e+01	1.16415000000000e+01	1.04622000000000e+01	9.23996000000000e+00	0.00000000000000e+00	9.42477796076938e+02	2.80618000000000e-01	2.64476234179518e+02	0.00000000000000e+00	1
22	23	19	18	3.00062706950382e-02	0.00000000000000e+00	1.52889000000000e+01	1.52889000000000e+01	1.33352000000000e+01	1.24723000000000e+01	1.15070000000000e+01	1.05073000000000e+01	9.24916000000000e+00	8.13492000000000e+00	6.84513000000000e+00	0.00000000000000e+00	9.42477796076938e+02	1.69205000000000e-01	1.59471955485198e+02	0.00000000000000e+00	1
23	24	20	19	3.00062642162826e-02	0.00000000000000e+00	2.89250000000000e+01	2.89250000000000e+01	2.35415000000000e+01	2.15172000000000e+01	1.92597000000000e+01	1.70529000000000e+01	1.44570000000000e+01	1.23580000000000e+01	1.00552000000000e+01	0.00000000000000e+00	9.42477796076938e+02	1.69380000000000e-01	1.59636889099512e+02	0.00000000000000e+00	1
24	25	21	20	3.00084709151972e-02	0.00000000000000e+00	1.34367000000000e+01	1.34367000000000e+01	9.98933000000000e+00	8.94400000000000e+00	7.63056000000000e+00	6.37239000000000e+00	5.01756000000000e+00	4.05701000000000e+00	3.09678000000000e+00	0.00000000000000e+00	9.42477796076938e+02	1.25256000000000e-01	1.18050998825413e+02	0.00000000000000e+00	1
25	26	22	21	3.00091933573683e-02	0.00000000000000e+00	1.25322000000000e+01	1.25322000000000e+01	1.09164000000000e+01	1.02873000000000e+01	9.64839000000000e+00	8.82466000000000e+00	7.92620000000000e+00	7.22193000000000e+00	6.35542000000000e+00	0.00000000000000e+00	9.42477796076938e+02	1.15413000000000e-01	1.08774189878628e+02	0.00000000000000e+00	1
26	27	23	22	3.00082653633137e-02	0.00000000000000e+00	3.70159000000000e+00	3.70159000000000e+00	2.28723000000000e+00	2.37019000000000e+00	2.40074000000000e+00	1.89504000000000e+00	1.59082000000000e+00	1.23790000000000e+00	1.13519000000000e+00	0.00000000000000e+00	9.42477796076938e+02	1.28371000000000e-01	1.20986817160193e+02	0.00000000000000e+00	1
27	28	24	23	3.00073698197815e-02	0.00000000000000e+00	1.64269000000000e+01	1.64269000000000e+01	1.45954000000000e+01	1.38800000000000e+01	1.32926000000000e+01	1.25782000000000e+01	1.16778000000000e+01	1.09830000000000e+01	1.01993000000000e+01	0.00000000000000e+00	9.42477796076938e+02	1.43970000000000e-01	1.35688528301197e+02	0.00000000000000e+00	1
28	29	25	24	3.00163429691826e-02	0.00000000000000e+00	1.45570000000000e+00	1.45570000000000e+00	1.58243000000000e+00	1.34770000000000e+00	1.33453000000000e+00	1.24435000000000e+00	1.19423000000000e+00	1.03888000000000e+00	7.59060000000000e-01	0.00000000000000e+00	9.42477796076938e+02	6.49229000000000e-02	6.11883917069234e+01	0.00000000000000e+00	1
29	30	26	25	3.00204960816021e-02	0.00000000000000e+00	5.28395000000000e+00	5.28395000000000e+00	2.16411000000000e+00	3.21612000000000e+00	3.12056000000000e+00	2.53065000000000e+00	2.19875000000000e+00	1.46842000000000e+00	1.51303000000000e+00	0.00000000000000e+00	9.42477796076938e+02	5.17676000000000e-02	4.87898135561925e+01	0.00000000000000e+00	1
30	31	27	26	3.00166917526102e-02	0.00000000000000e+00	3.20879000000000e+00	3.20879000000000e+00	2.89895000000000e+00	2.96306000000000e+00	2.44461000000000e+00	2.22657000000000e+00	1.76123000000000e+00	1.73607000000000e+00	1.23468000000000e+00	0.00000000000000e+00	9.42477796076938e+02	6.35663000000000e-02	5.99098263287655e+01	0.00000000000000e+00	1
31	32	28	27	3.00056122680790e-02	0.00000000000000e+00	1.78738000000000e+01	1.78738000000000e+01	1.57212000000000e+01	1.46949000000000e+01	1.37918000000000e+01	1.29050000000000e+01	1.17993000000000e+01	1.08774000000000e+01	9.76381000000000e+00	0.00000000000000e+00	9.42477796076938e+02	1.89056000000000e-01	1.78181082215122e+02	0.00000000000000e+00	1
32	33	29	28	3.00123562561817e-02	0.00000000000000e+00	1.20365000000000e+01	1.20365000000000e+01	9.94318000000000e+00	9.24975000000000e+00	8.59431000000000e+00	7.89470000000000e+00	6.93247000000000e+00	6.14644000000000e+00	5.46047000000000e+00	0.00000000000000e+00	9.42477796076938e+02	8.58701000000000e-02	8.09306625969063e+01	0.00000000000000e+00	1
33	34	30	29	3.00205988618355e-02	0.00000000000000e+00	1.68356000000000e+01	1.68356000000000e+01	1.52369000000000e+01	1.43440000000000e+01	1.33640000000000e+01	1.28167000000000e+01	1.20953000000000e+01	1.15669000000000e+01	1.09238000000000e+01	0.00000000000000e+00	9.42477796076938e+02	5.15093000000000e-02	4.85463715414658e+01	0.00000000000000e+00	1
34	35	31	30	3.00262154978923e-02	0.00000000000000e+00	2.88259000000000e+01	2.88259000000000e+01	2.18389000000000e+01	2.03929000000000e+01	1.79061000000000e+01	1.56101000000000e+01	1.32025000000000e+01	1.07389000000000e+01	9.75483000000000e+00	0.00000000000000e+00	9.42477796076938e+02	4.04735000000000e-02	3.81453750795199e+01	0.00000000000000e+00	1
35	36	32	31	3.00076475804120e-02	0.00000000000000e+00	1.55104000000000e+01	1.55104000000000e+01	1.36530000000000e+01	1.29323000000000e+01	1.22722000000000e+01	1.14135000000000e+01	1.02706000000000e+01	9.64263000000000e+00	8.49653000000000e+00	0.00000000000000e+00	9.42477796076938e+02	1.38741000000000e-01	1.30760311905510e+02	0.00000000000000e+00	1
36	37	33	32	3.00061871057603e-02	0.00000000000000e+00	2.16676000000000e+01	2.16676000000000e+01	1.82306000000000e+01	1.71795000000000e+01	1.59650000000000e+01	1.49109000000000e+01	1.34047000000000e+01	1.21070000000000e+01	1.08002000000000e+01	0.00000000000000e+00	9.42477796076938e+02	1.71491000000000e-01	1.61626459727030e+02	0.00000000000000e+00	1
37	38	34	33	3.00056196398137e-02	0.00000000000000e+00	2.35667000000000e+01	2.35667000000000e+01	2.11245000000000e+01	1.97409000000000e+01	1.85477000000000e+01	1.73024000000000e+01	1.58065000000000e+01	1.43461000000000e+01	1.27968000000000e+01	0.00000000000000e+00	9.42477796076938e+02	1.88808000000000e-01	1.77947347721694e+02	0.00000000000000e+00	1
38	39	35	34	3.00037969430510e-02	0.00000000000000e+00	3.36317000000000e+01	3.36317000000000e+01	2.89967000000000e+01	2.70365000000000e+01	2.50797000000000e+01	2.32398000000000e+01	2.08811000000000e+01	1.88140000000000e+01	1.66398000000000e+01	0.00000000000000e+00	9.42477796076938e+02	2.79444000000000e-01	2.63369765246924e+02	0.00000000000000e+00	1
39	40	36	35	3.00027023667361e-02	0.00000000000000e+00	3.40492000000000e+01	3.40492000000000e+01	3.00550000000000e+01	2.84710000000000e+01	2.66977000000000e+01	2.49506000000000e+01	2.26696000000000e+01	2.06085000000000e+01	1.85260000000000e+01	0.00000000000000e+00	9.42477796076938e+02	3.92631000000000e-01	3.70045999551484e+02	0.00000000000000e+00	1
